TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20080321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-19.293,-19.596,2.954,-19.014,2.238,-19.293,0.0,-19.596,2.954,0.0,-19.014,2.238,0.0,175.679,-9999,-9999,51.095,51.095,0.0,-9999,-9999,226.946,226.946,0.0,-9999,-9999,225.985,225.985,0.0,-9999,-9999,0.0,0.0,0.0,97.876,97.876,0.0,2.354,2.354,0.0,5.88,5.88,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,6.48134,0.0,22.9204,-9999,-9999,-9999,-9999,-9999,-9999,24.7447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,0.653368,0.0,-9999,-9999,0.653368,0.0,-9999,-9999,0.660011,0.0,0.00205897,0.636733,0.651569,0.653368,0.659041,0.666301,0.668804,0.680299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795654,0.334225,0.0,-9999,-9999,0.476861,0.157197,0.0,-9999,-9999,0.795654,0.334225,0.0,-9999,-9999,0.476861,0.157197,0.0,-9999,-9999,0.698461,0.708332,0.76869,0.795654,0.819746,0.820479,0.820479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464519,0.476053,0.476861,0.501234,0.505421,0.515951,0.581127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442687,0.450712,0.415191,0.0106242,0.207732,0.365736,0.41051,0.441923,0.444511,0.448026,0.455449,-0.221602,-0.202656,-0.24482,0.0108112,-0.453662,-0.300565,-0.238376,-0.224086,-0.21271,-0.207058,-0.202548,0.718756,0.739222,0.739718,0.00530551,0.700019,0.713351,0.71423,0.737703,0.74255,0.74599,0.815971,0.376995,0.406058,0.402248,0.00643223,0.351779,0.371726,0.372512,0.39773,0.404016,0.407242,0.501317,-9999,-9999
20080322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.241,-14.197,2.436,-10.586,3.102,-12.241,0.0,-14.197,2.436,0.0,-10.586,3.102,0.0,180.018,-9999,-9999,58.697,58.697,0.0,-9999,-9999,245.382,245.382,0.0,-9999,-9999,245.456,245.456,0.0,-9999,-9999,0.0,0.0,0.0,97.387,97.387,0.0,0.594,0.594,0.0,4.248,4.248,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,12.0541,0.0,19.9856,-9999,-9999,-9999,-9999,-9999,-9999,21.8605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,0.614512,0.0,-9999,-9999,0.614512,0.0,-9999,-9999,0.577374,0.0,0.00606353,0.526202,0.530584,0.532223,0.564006,0.614512,0.616487,0.635386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809403,0.352002,0.0,-9999,-9999,0.408362,0.483389,0.0,-9999,-9999,0.809403,0.352002,0.0,-9999,-9999,0.408362,0.483389,0.0,-9999,-9999,0.710233,0.713138,0.717086,0.731371,0.769667,0.769667,0.809403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325079,0.332711,0.336718,0.408362,0.445499,0.445499,0.459466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813947,0.819981,0.7857,0.0103004,0.579102,0.729386,0.765305,0.81337,0.815324,0.817968,0.827182,0.181963,0.20547,0.208326,0.0130055,-0.0169687,0.130056,0.164838,0.203456,0.274571,0.282746,0.289122,1.0592,1.08936,1.09009,0.00781847,1.03159,1.05123,1.05253,1.08712,1.09426,1.09933,1.20246,0.388245,0.417942,0.413983,0.00646041,0.363081,0.383062,0.383877,0.409221,0.416165,0.419167,0.512395,-9999,-9999
20080323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-18.09,-19.037,2.626,-17.289,1.895,-18.09,0.0,-19.037,2.626,0.0,-17.289,1.895,0.0,184.384,-9999,-9999,93.273,93.273,0.0,-9999,-9999,197.007,197.007,0.0,-9999,-9999,194.364,194.364,0.0,-9999,-9999,0.0,0.0,0.0,98.878,98.878,0.0,0.12,0.12,0.0,2.765,2.765,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,10.0333,0.0,19.8871,-9999,-9999,-9999,-9999,-9999,-9999,22.8302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,0.644325,0.0,-9999,-9999,0.644325,0.0,-9999,-9999,0.680745,0.0,0.00782681,0.625,0.644325,0.652321,0.675477,0.681811,0.716492,0.77955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869664,0.317867,0.0,-9999,-9999,0.410411,0.35044,0.0,-9999,-9999,0.869664,0.317867,0.0,-9999,-9999,0.410411,0.35044,0.0,-9999,-9999,0.770219,0.791192,0.819082,0.831567,0.864604,0.864604,0.869664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410411,0.460176,0.469571,0.477101,0.504647,0.571034,0.685352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500424,0.508485,0.471518,0.0111061,0.253265,0.419744,0.465257,0.499656,0.502258,0.505788,0.514266,-0.17685,-0.13584,-0.209227,0.0162474,-0.525874,-0.325,-0.212941,-0.178981,-0.159855,-0.138537,-0.12872,0.778694,0.800866,0.801404,0.00574794,0.758395,0.772838,0.773791,0.799221,0.804473,0.808199,0.884016,0.42168,0.453333,0.448897,0.00659387,0.396398,0.416677,0.417573,0.445976,0.452244,0.454681,0.546154,-9999,-9999
20080324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.235,-15.995,6.165,-16.439,4.949,-16.235,0.0,-15.995,6.165,0.0,-16.439,4.949,0.0,188.774,-9999,-9999,90.455,90.455,0.0,-9999,-9999,219.019,219.019,0.0,-9999,-9999,217.613,217.613,0.0,-9999,-9999,0.0,0.0,0.0,99.053,99.053,0.0,1.715,1.715,0.0,4.226,4.226,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.48134,0.0,22.9204,-9999,-9999,-9999,-9999,-9999,-9999,24.7447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,0.653368,0.0,-9999,-9999,0.653368,0.0,-9999,-9999,0.660011,0.0,0.00205897,0.636733,0.651569,0.653368,0.659041,0.666301,0.668804,0.680299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823136,0.314369,0.0,-9999,-9999,0.465869,0.163904,0.0,-9999,-9999,0.823136,0.314369,0.0,-9999,-9999,0.465869,0.163904,0.0,-9999,-9999,0.721525,0.731845,0.794947,0.823136,0.848323,0.849089,0.849089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454001,0.465092,0.465869,0.489303,0.49333,0.503455,0.566124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611756,0.6185,0.58509,0.00998013,0.387429,0.533996,0.572545,0.611113,0.61329,0.616244,0.626606,-0.0532515,-0.0348688,-0.0749211,0.0101496,-0.273965,-0.132305,-0.0691861,-0.0564886,-0.0436406,-0.0382781,-0.0347777,0.865486,0.89013,0.890727,0.0063886,0.842925,0.858978,0.860037,0.888302,0.894138,0.898281,0.982548,0.417081,0.448573,0.444283,0.00666715,0.391477,0.411945,0.412828,0.440664,0.44724,0.449901,0.543803,-9999,-9999
20080325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.947,-8.642,1.552,-7.359,2.241,-7.947,0.0,-8.642,1.552,0.0,-7.359,2.241,0.0,193.188,-9999,-9999,29.065,29.065,0.0,-9999,-9999,269.436,269.436,0.0,-9999,-9999,270.862,270.862,0.0,-9999,-9999,0.0,0.0,0.0,98.288,98.288,0.0,3.582,3.582,0.0,5.901,5.901,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,12.0541,0.0,19.9856,-9999,-9999,-9999,-9999,-9999,-9999,21.8605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,0.614512,0.0,-9999,-9999,0.614512,0.0,-9999,-9999,0.577374,0.0,0.00606353,0.526202,0.530584,0.532223,0.564006,0.614512,0.616487,0.635386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809403,0.352002,0.0,-9999,-9999,0.408362,0.483389,0.0,-9999,-9999,0.809403,0.352002,0.0,-9999,-9999,0.408362,0.483389,0.0,-9999,-9999,0.710233,0.713138,0.717086,0.731371,0.769667,0.769667,0.809403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325079,0.332711,0.336718,0.408362,0.445499,0.445499,0.459466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0564,1.05968,1.03395,0.00766686,0.882879,0.977996,0.998832,1.05608,1.05715,1.05859,1.06358,0.422865,0.44517,0.456579,0.010965,0.286809,0.39551,0.415953,0.444076,0.520257,0.525477,0.530947,1.25456,1.29028,1.29114,0.00926052,1.22185,1.24512,1.24666,1.28763,1.29609,1.30209,1.42424,0.356244,0.384403,0.380892,0.0065801,0.330005,0.350533,0.351263,0.375637,0.381497,0.385502,0.485201,-9999,-9999
20080326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.43,-7.655,4.241,-9.085,3.336,-8.43,0.0,-7.655,4.241,0.0,-9.085,3.336,0.0,197.624,-9999,-9999,62.497,62.497,0.0,-9999,-9999,251.387,251.387,0.0,-9999,-9999,251.799,251.799,0.0,-9999,-9999,0.0,0.0,0.0,99.661,99.661,0.0,5.264,5.264,0.0,4.198,4.198,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,10.0333,0.0,19.8871,-9999,-9999,-9999,-9999,-9999,-9999,22.8302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22,26,0,0,0.644325,0.0,-9999,-9999,0.644325,0.0,-9999,-9999,0.680745,0.0,0.00782681,0.625,0.644325,0.652321,0.675477,0.681811,0.716492,0.77955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869664,0.317867,0.0,-9999,-9999,0.410411,0.35044,0.0,-9999,-9999,0.869664,0.317867,0.0,-9999,-9999,0.410411,0.35044,0.0,-9999,-9999,0.770219,0.791192,0.819082,0.831567,0.864604,0.864604,0.869664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410411,0.460176,0.469571,0.477101,0.504647,0.571034,0.685352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02992,1.03329,1.00801,0.00748053,0.861599,0.952609,0.973606,1.0296,1.03069,1.03216,1.03729,0.350007,0.388961,0.327268,0.0136096,0.0824596,0.285681,0.320802,0.350514,0.373594,0.387839,0.399711,1.22972,1.26473,1.26558,0.00907719,1.19766,1.22047,1.22198,1.26214,1.27043,1.27631,1.39604,0.385837,0.415593,0.411765,0.00661409,0.360029,0.380437,0.381242,0.40708,0.413488,0.416803,0.513797,-9999,-9999
20080327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.494,0.819,2.171,2.019,1.293,1.494,0.0,0.819,2.171,0.0,2.019,1.293,0.0,202.081,-9999,-9999,107.494,107.494,0.0,-9999,-9999,261.885,261.885,0.0,-9999,-9999,262.886,262.886,0.0,-9999,-9999,1.147,1.147,0.0,99.278,99.278,0.0,0.002,0.002,0.0,5.202,5.202,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,6.48134,0.0,22.9204,-9999,-9999,-9999,-9999,-9999,-9999,24.7447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21,27,0,0,0.653368,0.0,-9999,-9999,0.653368,0.0,-9999,-9999,0.660011,0.0,0.00205897,0.636733,0.651569,0.653368,0.659041,0.666301,0.668804,0.680299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840689,0.310889,0.0,-9999,-9999,0.465449,0.160736,0.0,-9999,-9999,0.840689,0.310889,0.0,-9999,-9999,0.465449,0.160736,0.0,-9999,-9999,0.734239,0.74505,0.811157,0.840689,0.858508,0.858508,0.858508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461308,0.465449,0.466665,0.491054,0.491893,0.508931,0.561991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59636,1.58973,1.60814,0.0104627,1.52378,1.56275,1.58964,1.59636,1.59704,1.60432,1.78602,0.923806,0.936364,0.948126,0.0102345,0.887048,0.896451,0.921648,0.936364,0.943102,0.94327,1.11573,1.62951,1.67591,1.67703,0.0120282,1.58703,1.61725,1.61925,1.67246,1.68345,1.69125,1.84991,0.449579,0.483299,0.478614,0.0070275,0.422747,0.444279,0.445234,0.475568,0.482178,0.484737,0.582206,-9999,-9999
20080328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.32,1.494,0.98,2.963,1.004,2.32,0.0,1.494,0.98,0.0,2.963,1.004,0.0,206.556,-9999,-9999,103.205,103.205,0.0,-9999,-9999,270.561,270.561,0.0,-9999,-9999,272.05,272.05,0.0,-9999,-9999,1.151,1.151,0.0,99.374,99.374,0.0,1.518,1.518,0.0,5.852,5.852,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,12.0541,0.0,19.9856,-9999,-9999,-9999,-9999,-9999,-9999,21.8605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21,27,0,0,0.614512,0.0,-9999,-9999,0.614512,0.0,-9999,-9999,0.577374,0.0,0.00606353,0.526202,0.530584,0.532223,0.564006,0.614512,0.616487,0.635386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83213,0.343756,0.0,-9999,-9999,0.405539,0.474229,0.0,-9999,-9999,0.83213,0.343756,0.0,-9999,-9999,0.405539,0.474229,0.0,-9999,-9999,0.728238,0.731031,0.735418,0.742124,0.790502,0.790502,0.83213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331763,0.332883,0.338768,0.405539,0.4413,0.4413,0.45475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64283,1.63521,1.65847,0.0121283,1.56914,1.61427,1.63511,1.64283,1.64361,1.65199,1.86367,1.00313,1.0207,1.08109,0.0136753,0.965819,1.00999,1.01638,1.07956,1.11488,1.11977,1.2676,1.65976,1.70702,1.70816,0.0122515,1.61649,1.64727,1.64931,1.70351,1.7147,1.72265,1.88425,0.450318,0.484153,0.479449,0.00707191,0.423223,0.444944,0.4459,0.476191,0.482946,0.485592,0.583998,-9999,-9999
20080329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.304,-2.85,1.075,-1.879,1.063,-2.304,0.0,-2.85,1.075,0.0,-1.879,1.063,0.0,211.05,-9999,-9999,114.332,114.332,0.0,-9999,-9999,222.473,222.473,0.0,-9999,-9999,221.261,221.261,0.0,-9999,-9999,0.309,0.309,0.0,100.382,100.382,0.0,0.265,0.265,0.0,6.007,6.007,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,10.0333,0.0,19.8871,-9999,-9999,-9999,-9999,-9999,-9999,22.8302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21,27,0,0,0.644325,0.0,-9999,-9999,0.644325,0.0,-9999,-9999,0.680745,0.0,0.00782681,0.625,0.644325,0.652321,0.675477,0.681811,0.716492,0.77955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896714,0.298646,0.0,-9999,-9999,0.406382,0.344272,0.0,-9999,-9999,0.896714,0.298646,0.0,-9999,-9999,0.406382,0.344272,0.0,-9999,-9999,0.791999,0.803385,0.824534,0.831711,0.891413,0.891413,0.896714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406382,0.454719,0.470601,0.488448,0.510278,0.586153,0.671139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38144,1.37927,1.37634,0.00451109,1.31418,1.32569,1.37924,1.38144,1.38166,1.38468,1.40546,0.698401,0.734942,0.695593,0.0105047,0.546143,0.635984,0.679893,0.702036,0.731724,0.734942,0.795565,1.4877,1.53007,1.53109,0.0109815,1.44892,1.47652,1.47834,1.52692,1.53696,1.54408,1.68892,0.462066,0.496606,0.491732,0.0071331,0.434871,0.456738,0.457722,0.489063,0.495617,0.498087,0.596115,-9999,-9999
20080330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.51,-2.358,2.277,-2.628,1.701,-2.51,0.0,-2.358,2.277,0.0,-2.628,1.701,0.0,215.559,-9999,-9999,64.281,64.281,0.0,-9999,-9999,266.482,266.482,0.0,-9999,-9999,267.742,267.742,0.0,-9999,-9999,0.065,0.065,0.0,100.695,100.695,0.0,1.519,1.519,0.0,6.617,6.617,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,6.48134,0.0,22.9204,-9999,-9999,-9999,-9999,-9999,-9999,24.7447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21,27,0,0,0.653368,0.0,-9999,-9999,0.653368,0.0,-9999,-9999,0.660011,0.0,0.00205897,0.636733,0.651569,0.653368,0.659041,0.666301,0.668804,0.680299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840689,0.310889,0.0,-9999,-9999,0.465449,0.160736,0.0,-9999,-9999,0.840689,0.310889,0.0,-9999,-9999,0.465449,0.160736,0.0,-9999,-9999,0.734239,0.74505,0.811157,0.840689,0.858508,0.858508,0.858508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461308,0.465449,0.466665,0.491054,0.491893,0.508931,0.561991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36941,1.36741,1.36382,0.00441484,1.30254,1.31302,1.36739,1.36941,1.36961,1.3718,1.39331,0.699477,0.714045,0.703813,0.00421976,0.646722,0.678219,0.690716,0.710573,0.714012,0.714709,0.728197,1.47875,1.52085,1.52187,0.0109154,1.4402,1.46763,1.46943,1.51773,1.5277,1.53478,1.67875,0.414588,0.446345,0.442125,0.00693031,0.387559,0.409006,0.409875,0.437037,0.444385,0.447653,0.547916,-9999,-9999
20080331,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.458,0.155,0.355,0.675,0.699,0.458,0.0,0.155,0.355,0.0,0.675,0.699,0.0,220.084,-9999,-9999,108.873,108.873,0.0,-9999,-9999,261.431,261.431,0.0,-9999,-9999,262.407,262.407,0.0,-9999,-9999,0.846,0.846,0.0,100.499,100.499,0.0,0.132,0.132,0.0,6.485,6.485,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.0541,0.0,19.9856,-9999,-9999,-9999,-9999,-9999,-9999,21.8605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,0.614512,0.0,-9999,-9999,0.614512,0.0,-9999,-9999,0.577374,0.0,0.00606353,0.526202,0.530584,0.532223,0.564006,0.614512,0.616487,0.635386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833373,0.352638,0.0,-9999,-9999,0.419887,0.471516,0.0,-9999,-9999,0.833373,0.352638,0.0,-9999,-9999,0.419887,0.471516,0.0,-9999,-9999,0.724286,0.731825,0.75169,0.763337,0.789663,0.789663,0.833373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331267,0.332347,0.338021,0.402407,0.454371,0.454371,0.46734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53866,1.53333,1.54525,0.00831885,1.46739,1.49829,1.53326,1.53866,1.53921,1.54533,1.67244,0.900259,0.918815,0.967874,0.0107095,0.864068,0.900195,0.908571,0.975171,1.01124,1.01285,1.06934,1.59276,1.63811,1.63921,0.011757,1.55124,1.58078,1.58273,1.63474,1.64548,1.65311,1.80818,0.460167,0.494721,0.489918,0.00721518,0.432556,0.454698,0.455676,0.486661,0.493517,0.496192,0.596482,-9999,-9999
20080401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.581,0.241,0.36,0.824,0.198,0.581,0.0,0.241,0.36,0.0,0.824,0.198,0.0,224.621,-9999,-9999,42.526,42.526,0.0,-9999,-9999,301.456,301.456,0.0,-9999,-9999,304.68,304.68,0.0,-9999,-9999,0.155,0.155,0.0,99.496,99.496,0.0,3.055,3.055,0.0,7.212,7.212,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,10.0333,0.0,19.8871,-9999,-9999,-9999,-9999,-9999,-9999,22.8302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,28,0,0,0.644325,0.0,-9999,-9999,0.644325,0.0,-9999,-9999,0.680745,0.0,0.00782681,0.625,0.644325,0.652321,0.675477,0.681811,0.716492,0.77955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902552,0.305172,0.0,-9999,-9999,0.419723,0.345134,0.0,-9999,-9999,0.902552,0.305172,0.0,-9999,-9999,0.419723,0.345134,0.0,-9999,-9999,0.809595,0.821551,0.843757,0.851293,0.896987,0.896987,0.902552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419723,0.454196,0.481649,0.48672,0.507771,0.580936,0.675025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54561,1.54013,1.55274,0.00853712,1.47417,1.50595,1.54006,1.54561,1.54618,1.55219,1.68518,0.860703,0.895808,0.871992,0.0115254,0.7264,0.817188,0.853434,0.866207,0.897629,0.899872,0.959354,1.59735,1.64283,1.64394,0.0117909,1.55571,1.58534,1.58729,1.63946,1.65023,1.65788,1.8134,0.382395,0.412316,0.408616,0.00687623,0.35534,0.376593,0.377382,0.403715,0.409627,0.413504,0.516626,-9999,-9999
